Ad_ID,Property_Type,Location_Detail,Price,Area,Bedrooms,Bathrooms,Latitude,Longitude,Date_Added,Price per marla,Price per marla per bedroom,Location_specific,Locality
52600238,House,"DHA 9 Town, DHA Defence, Lahore",36000000,5,3,3,31.443859,74.44052,5/16/2025,7200000,2400000,DHA 9 Town, DHA Defence
52558881,House,"DHA 9 Town, DHA Defence, Lahore",23500000,5,3,4,31.44082,74.438589,5/16/2025,4700000,1566666.667,DHA 9 Town, DHA Defence
52600114,House,"State Life Housing Phase 1, State Life Housing Society, Lahore",58000000,12,7,6,31.447008,74.400702,5/16/2025,4833333.333,690476.1905,State Life Housing Phase 1, State Life Housing Society
52495559,House,"DHA Phase 7, DHA Defence, Lahore",84100000,20,5,6,31.45217,74.489794,5/16/2025,4205000,841000,DHA Phase 7, DHA Defence
52607554,House,"Township - Sector B2, Township, Lahore",7500000,2,3,3,31.454445,74.306542,5/16/2025,3750000,1250000,Township - Sector B2, Township
52601992,House,"Valencia Housing Society, Lahore",87500000,20,5,7,31.40537,74.257078,5/16/2025,4375000,875000,Valencia Housing Society,Valencia Housing Society
52607856,Flat,"Lakshmi Chowk, Lahore",9380000,2,1,1,31.567164,74.325103,5/16/2025,4690000,4690000,Lakshmi Chowk,Lakshmi Chowk
52607852,Flat,"Lakshmi Chowk, Lahore",7340000,2,1,1,31.567164,74.325103,5/16/2025,3670000,3670000,Lakshmi Chowk,Lakshmi Chowk
52607850,Flat,"Lakshmi Chowk, Lahore",7340000,2,1,1,31.567164,74.325103,5/16/2025,3670000,3670000,Lakshmi Chowk,Lakshmi Chowk
52607847,Flat,"Lakshmi Chowk, Lahore",7140000,2,1,1,31.567164,74.325103,5/16/2025,3570000,3570000,Lakshmi Chowk,Lakshmi Chowk
52607846,Flat,"Lakshmi Chowk, Lahore",11200000,2,1,1,31.567164,74.325103,5/16/2025,5600000,5600000,Lakshmi Chowk,Lakshmi Chowk
52607845,Flat,"Lakshmi Chowk, Lahore",5800000,1,1,1,31.567164,74.325103,5/16/2025,5800000,5800000,Lakshmi Chowk,Lakshmi Chowk
52516617,Flat,"Lakshmi Chowk, Lahore",9220000,2,1,1,31.56648239,74.3183939,5/16/2025,4610000,4610000,Lakshmi Chowk,Lakshmi Chowk
52516618,Flat,"Lakshmi Chowk, Lahore",7000000,2,1,1,31.56648239,74.3183939,5/16/2025,3500000,3500000,Lakshmi Chowk,Lakshmi Chowk
52516621,Flat,"Lakshmi Chowk, Lahore",5800000,1,1,1,31.56648239,74.3183939,5/16/2025,5800000,5800000,Lakshmi Chowk,Lakshmi Chowk
52516623,Flat,"Lakshmi Chowk, Lahore",7140000,2,1,1,31.56648239,74.3183939,5/16/2025,3570000,3570000,Lakshmi Chowk,Lakshmi Chowk
52516625,Flat,"Lakshmi Chowk, Lahore",6520000,1,1,1,31.56648239,74.3183939,5/16/2025,6520000,6520000,Lakshmi Chowk,Lakshmi Chowk
52516628,Flat,"Lakshmi Chowk, Lahore",6940000,2,1,1,31.56648239,74.3183939,5/16/2025,3470000,3470000,Lakshmi Chowk,Lakshmi Chowk
52516624,Flat,"Lakshmi Chowk, Lahore",6720000,2,1,1,31.56648239,74.3183939,5/16/2025,3360000,3360000,Lakshmi Chowk,Lakshmi Chowk
52516626,Flat,"Lakshmi Chowk, Lahore",7340000,2,1,1,31.56648239,74.3183939,5/16/2025,3670000,3670000,Lakshmi Chowk,Lakshmi Chowk
52516631,Flat,"Lakshmi Chowk, Lahore",9380000,2,1,1,31.56648239,74.3183939,5/16/2025,4690000,4690000,Lakshmi Chowk,Lakshmi Chowk
52516632,Flat,"Lakshmi Chowk, Lahore",9220000,2,1,1,31.56648239,74.3183939,5/16/2025,4610000,4610000,Lakshmi Chowk,Lakshmi Chowk
52516630,Flat,"Lakshmi Chowk, Lahore",8660000,2,1,1,31.56648239,74.3183939,5/16/2025,4330000,4330000,Lakshmi Chowk,Lakshmi Chowk
52516633,Flat,"Lakshmi Chowk, Lahore",7000000,2,1,1,31.56648239,74.3183939,5/16/2025,3500000,3500000,Lakshmi Chowk,Lakshmi Chowk
52516634,Flat,"Lakshmi Chowk, Lahore",10000000,2,1,1,31.56648239,74.3183939,5/16/2025,5000000,5000000,Lakshmi Chowk,Lakshmi Chowk
52516635,Flat,"Lakshmi Chowk, Lahore",5800000,1,1,1,31.56648239,74.3183939,5/16/2025,5800000,5800000,Lakshmi Chowk,Lakshmi Chowk
52428543,Flat,"Askari 10, Askari, Lahore",37500000,10,3,3,31.53992832,74.41850195,5/16/2025,3750000,1250000,Askari 10, Askari
52329798,Flat,"Askari 10, Askari, Lahore",34000000,10,3,3,31.533849,74.409633,5/16/2025,3400000,1133333.333,Askari 10, Askari
52516636,Flat,"Lakshmi Chowk, Lahore",11200000,2,1,1,31.56648239,74.3183939,5/16/2025,5600000,5600000,Lakshmi Chowk,Lakshmi Chowk
52507471,House,"IEP Engineers Town, Lahore",46000000,20,8,6,31.402513,74.292798,5/16/2025,2300000,287500,IEP Engineers Town,IEP Engineers Town
52482926,House,"Clifton Colony, Lahore",13500000,3,3,3,31.520825,74.302425,5/16/2025,4500000,1500000,Clifton Colony,Clifton Colony
52599777,House,"Johar Town, Lahore",57000000,20,5,6,31.462347,74.293642,5/16/2025,2850000,570000,Johar Town,Johar Town
52399328,House,"Al Rehman Garden Phase 2, Al Rehman Garden, Lahore",34000000,10,6,6,31.598824,74.228218,5/16/2025,3400000,566666.6667,Al Rehman Garden Phase 2, Al Rehman Garden
52389421,House,"Allama Iqbal Town - Ravi Block, Allama Iqbal Town, Lahore",42500000,10,6,6,31.511752,74.278293,5/16/2025,4250000,708333.3333,Allama Iqbal Town - Ravi Block, Allama Iqbal Town
52507563,House,"Wapda Town, Lahore",36500000,10,4,5,31.434522,74.266148,5/16/2025,3650000,912500,Wapda Town,Wapda Town
52599738,House,"State Life Housing Phase 1, State Life Housing Society, Lahore",74000000,20,5,6,31.447008,74.400702,5/16/2025,3700000,740000,State Life Housing Phase 1, State Life Housing Society
52483677,House,"Al Rehman Garden Phase 2, Al Rehman Garden, Lahore",40000000,10,6,6,31.598824,74.228218,5/16/2025,4000000,666666.6667,Al Rehman Garden Phase 2, Al Rehman Garden
52286399,House,"Al Rehman Garden Phase 2, Al Rehman Garden, Lahore",24500000,7,5,5,31.598824,74.228218,5/16/2025,3500000,700000,Al Rehman Garden Phase 2, Al Rehman Garden
51971781,House,"Bahria Town - Sector D, Bahria Town, Lahore",26000000,5,3,5,31.37414,74.18016,5/16/2025,5200000,1733333.333,Bahria Town - Sector D, Bahria Town
51971782,House,"Bahria Town - Sector D, Bahria Town, Lahore",26500000,5,3,5,31.37414,74.18016,5/16/2025,5300000,1766666.667,Bahria Town - Sector D, Bahria Town
51966422,House,"DHA Phase 6, DHA Defence, Lahore",71500000,10,4,6,31.466227,74.440012,5/16/2025,7150000,1787500,DHA Phase 6, DHA Defence
52115920,House,"Central Park - Block G, Central Park Housing Scheme, Lahore",22500000,10,3,3,31.320794,74.377856,5/16/2025,2250000,750000,Central Park - Block G, Central Park Housing Scheme
52599687,House,"State Life Housing Phase 1, State Life Housing Society, Lahore",60000000,20,6,6,31.444079,74.406323,5/16/2025,3000000,500000,State Life Housing Phase 1, State Life Housing Society
51972042,House,"Bahria Town - Sector D, Bahria Town, Lahore",25500000,5,3,5,31.374249,74.176404,5/16/2025,5100000,1700000,Bahria Town - Sector D, Bahria Town
52477800,House,"Bahria Orchard Phase 2, Bahria Orchard, Lahore",21500000,8,5,6,31.320721,74.210751,5/16/2025,2687500,537500,Bahria Orchard Phase 2, Bahria Orchard
51495341,House,"Valencia Housing Society, Lahore",81000000,20,5,6,31.40537,74.257078,5/16/2025,4050000,810000,Valencia Housing Society,Valencia Housing Society
52599594,Flat,"DHA Phase 8, DHA Defence, Lahore",35000000,9,3,4,31.502374,74.44698,5/16/2025,3888888.889,1296296.296,DHA Phase 8, DHA Defence
52437494,House,"Wapda Town Phase 1, Wapda Town, Lahore",120000000,20,6,6,31.430421,74.267721,5/16/2025,6000000,1000000,Wapda Town Phase 1, Wapda Town
49473984,House,"Johar Town, Lahore",52500000,10,5,6,31.462347,74.293642,5/16/2025,5250000,1050000,Johar Town,Johar Town
52199235,House,"Lake City, Raiwind Road, Lahore",37000000,7,5,5,31.34076592,74.25580945,5/16/2025,5285714.286,1057142.857,Lake City, Raiwind Road
52250842,House,"Lake City, Raiwind Road, Lahore",75000000,13,6,6,31.354956,74.246378,5/16/2025,5769230.769,961538.4615,Lake City, Raiwind Road
52108848,House,"Khayaban-e-Amin - Block L, Khayaban-e-Amin, Lahore",59000000,20,6,7,31.36551,74.265726,5/16/2025,2950000,491666.6667,Khayaban-e-Amin - Block L, Khayaban-e-Amin
45501970,House,"PCSIR Housing Scheme Phase 2, PCSIR Housing Scheme, Lahore",54000000,20,5,6,31.45189846,74.26353334,5/16/2025,2700000,540000,PCSIR Housing Scheme Phase 2, PCSIR Housing Scheme
52469079,House,"Johar Town Phase 2, Johar Town, Lahore",23000000,5,3,4,31.469082,74.266148,5/16/2025,4600000,1533333.333,Johar Town Phase 2, Johar Town
52599428,House,"Bahria Orchard, Lahore",28500000,8,5,6,74.29421093,31.29330214,5/16/2025,3562500,712500,Bahria Orchard,Bahria Orchard
52571318,House,"Park View City, Lahore",17800000,5,4,4,31.453414,74.202003,5/16/2025,3560000,890000,Park View City,Park View City
52599385,House,"Johar Town, Lahore",56000000,10,6,6,31.462347,74.293642,5/16/2025,5600000,933333.3333,Johar Town,Johar Town
51640965,House,"Lake City, Raiwind Road, Lahore",22000000,5,4,4,31.359647,74.253073,5/16/2025,4400000,1100000,Lake City, Raiwind Road
51640927,House,"Lake City, Raiwind Road, Lahore",29500000,7,5,5,31.359647,74.253073,5/16/2025,4214285.714,842857.1429,Lake City, Raiwind Road
52575037,House,"DHA 9 Town, DHA Defence, Lahore",21000000,5,3,4,31.44082,74.438589,5/16/2025,4200000,1400000,DHA 9 Town, DHA Defence
51856923,House,"DHA 9 Town, DHA Defence, Lahore",19500000,5,3,5,31.438037,74.434512,5/16/2025,3900000,1300000,DHA 9 Town, DHA Defence
52414536,House,"DHA 9 Town, DHA Defence, Lahore",22500000,5,4,4,31.44082,74.438589,5/16/2025,4500000,1125000,DHA 9 Town, DHA Defence
52599318,House,"Tariq Gardens, Lahore",50000000,10,5,6,31.420094,74.254174,5/16/2025,5000000,1000000,Tariq Gardens,Tariq Gardens
52599304,House,"Sunflower Housing Society, Lahore",110000000,40,5,5,31.471406,74.253759,5/16/2025,2750000,550000,Sunflower Housing Society,Sunflower Housing Society
52482601,House,"Cavalry Extension, Lahore",50000000,14,6,6,31.500995,74.362943,5/16/2025,3571428.571,595238.0952,Cavalry Extension,Cavalry Extension
52599232,House,"Punjab Coop Housing Society, Lahore",51500000,10,5,5,31.458979,74.373565,5/16/2025,5150000,1030000,Punjab Coop Housing Society,Punjab Coop Housing Society
52599175,House,"State Life Housing Phase 1, State Life Housing Society, Lahore",47500000,10,5,6,31.442248,74.402375,5/16/2025,4750000,950000,State Life Housing Phase 1, State Life Housing Society
52491044,House,"DHA Phase 7, DHA Defence, Lahore",74500000,20,5,6,31.485552,74.475288,5/16/2025,3725000,745000,DHA Phase 7, DHA Defence
52223102,Flat,"DHA Phase 2, DHA Defence, Lahore",35000000,8,3,3,31.48300379,74.4095013,5/16/2025,4375000,1458333.333,DHA Phase 2, DHA Defence
52574544,House,"DHA Phase 6, DHA Defence, Lahore",520000000,20,6,7,31.471571,74.445906,5/16/2025,26000000,4333333.333,DHA Phase 6, DHA Defence
52309189,House,"Lake City, Raiwind Road, Lahore",28500000,7,3,4,31.34403728,74.25450806,5/16/2025,4071428.571,1357142.857,Lake City, Raiwind Road
52599014,House,"Sabzazar Scheme, Lahore",15500000,3,3,3,31.523532,74.263744,5/16/2025,5166666.667,1722222.222,Sabzazar Scheme,Sabzazar Scheme
52599003,House,"State Life Housing Phase 1, State Life Housing Society, Lahore",72500000,20,5,6,31.446824,74.404736,5/16/2025,3625000,725000,State Life Housing Phase 1, State Life Housing Society
49430766,House,"Bankers Avenue Cooperative Housing Society, Lahore",16000000,5,3,4,31.437103,74.482945,5/16/2025,3200000,1066666.667,Bankers Avenue Cooperative Housing Society,Bankers Avenue Cooperative Housing Society
52355130,House,"Sabzazar Scheme - Block P, Sabzazar Scheme, Lahore",17500000,3,4,5,31.515337,74.264045,5/16/2025,5833333.333,1458333.333,Sabzazar Scheme - Block P, Sabzazar Scheme
51777845,House,"DHA 9 Town, DHA Defence, Lahore",20000000,5,3,4,31.44082,74.438589,5/16/2025,4000000,1333333.333,DHA 9 Town, DHA Defence
51427209,House,"DHA Phase 6, DHA Defence, Lahore",81500000,20,5,6,31.48116,74.456792,5/16/2025,4075000,815000,DHA Phase 6, DHA Defence
51777720,House,"DHA 9 Town, DHA Defence, Lahore",20000000,5,3,4,31.44082,74.438589,5/16/2025,4000000,1333333.333,DHA 9 Town, DHA Defence
52601172,House,"State Life Housing Society, Lahore",22500000,5,3,4,31.44558,74.401217,5/16/2025,4500000,1500000,State Life Housing Society,State Life Housing Society
52601130,House,"State Life Housing Phase 1, State Life Housing Society, Lahore",39000000,10,5,6,31.442248,74.402375,5/16/2025,3900000,780000,State Life Housing Phase 1, State Life Housing Society
52011471,House,"Park View City - Platinum Block, Park View City, Lahore",17500000,5,4,4,31.457056,74.183667,5/16/2025,3500000,875000,Park View City - Platinum Block, Park View City
52332921,House,"Eden Value Homes, Eden, Lahore",23000000,7,3,3,31.46404222,74.21474688,5/16/2025,3285714.286,1095238.095,Eden Value Homes, Eden
52601085,House,"DHA Phase 7, DHA Defence, Lahore",71900000,20,5,6,31.484893,74.472342,5/16/2025,3595000,719000,DHA Phase 7, DHA Defence
52390897,House,"Lake City, Raiwind Road, Lahore",24500000,5,4,4,31.345808,74.257028,5/16/2025,4900000,1225000,Lake City, Raiwind Road
52601050,House,"DHA Phase 6, DHA Defence, Lahore",77900000,20,5,6,31.471571,74.445906,5/16/2025,3895000,779000,DHA Phase 6, DHA Defence
51435593,House,"DHA 11 Rahbar, Lahore",23500000,5,3,4,31.390645,74.252887,5/16/2025,4700000,1566666.667,DHA 11 Rahbar,DHA 11 Rahbar
51603154,House,"Valencia - Block A, Valencia Housing Society, Lahore",62500000,20,5,6,31.403869,74.255176,5/16/2025,3125000,625000,Valencia - Block A, Valencia Housing Society
48105407,House,"DHA 9 Town, DHA Defence, Lahore",20500000,5,3,4,31.44082,74.438589,5/16/2025,4100000,1366666.667,DHA 9 Town, DHA Defence
50893604,Flat,"Park Avenue Housing Scheme, Lahore",7290000,4,2,2,31.33422471,74.27627156,5/16/2025,1822500,911250,Park Avenue Housing Scheme,Park Avenue Housing Scheme
52010030,House,"Wapda Town Phase 1, Wapda Town, Lahore",75000000,20,6,6,31.427565,74.262328,5/16/2025,3750000,625000,Wapda Town Phase 1, Wapda Town
52265931,House,"Valencia Housing Society, Lahore",49900000,20,4,5,31.40537,74.257078,5/16/2025,2495000,623750,Valencia Housing Society,Valencia Housing Society
52059235,House,"Valencia - Block B, Valencia Housing Society, Lahore",160000000,40,6,6,31.408887,74.265161,5/16/2025,4000000,666666.6667,Valencia - Block B, Valencia Housing Society
52601011,Flat,"Land Breeze Housing Society, Lahore",21000000,5,3,3,31.420096,74.227195,5/16/2025,4200000,1400000,Land Breeze Housing Society,Land Breeze Housing Society
52221818,House,"Wapda Town, Lahore",45000000,10,6,6,31.434522,74.266148,5/16/2025,4500000,750000,Wapda Town,Wapda Town
52239158,House,"Valencia Housing Society, Lahore",35000000,9,5,7,31.40537,74.257078,5/16/2025,3888888.889,777777.7778,Valencia Housing Society,Valencia Housing Society
51435032,House,"DHA Phase 7, DHA Defence, Lahore",68000000,20,6,7,31.483429,74.488935,5/16/2025,3400000,566666.6667,DHA Phase 7, DHA Defence
51428416,House,"DHA Phase 6, DHA Defence, Lahore",88600000,20,5,6,31.48116,74.456792,5/16/2025,4430000,886000,DHA Phase 6, DHA Defence
51427798,House,"DHA Phase 6, DHA Defence, Lahore",80500000,24,6,6,31.462493,74.452372,5/16/2025,3354166.667,559027.7778,DHA Phase 6, DHA Defence
52509791,House,"Valencia Housing Society, Lahore",105000000,20,5,7,31.40537,74.257078,5/16/2025,5250000,1050000,Valencia Housing Society,Valencia Housing Society
52600980,House,"Lake City, Raiwind Road, Lahore",29900000,5,4,5,31.359647,74.253073,5/16/2025,5980000,1495000,Lake City, Raiwind Road
52600987,House,"Central Park - Block A, Central Park Housing Scheme, Lahore",25000000,10,4,5,31.32864119,74.38149854,5/16/2025,2500000,625000,Central Park - Block A, Central Park Housing Scheme
46810527,House,"DHA Phase 3, DHA Defence, Lahore",75000000,20,5,6,31.47428,74.380918,5/16/2025,3750000,750000,DHA Phase 3, DHA Defence
52084751,House,"DHA Phase 6, DHA Defence, Lahore",68500000,20,5,6,31.473401,74.457264,5/16/2025,3425000,685000,DHA Phase 6, DHA Defence
50754764,House,"DHA Phase 6, DHA Defence, Lahore",76500000,20,5,6,31.481783,74.4625,5/16/2025,3825000,765000,DHA Phase 6, DHA Defence
52145224,House,"DHA Phase 7, DHA Defence, Lahore",63200000,20,5,6,31.488773,74.484901,5/16/2025,3160000,632000,DHA Phase 7, DHA Defence
52084629,House,"DHA Phase 6, DHA Defence, Lahore",82500000,20,5,6,31.471571,74.445906,5/16/2025,4125000,825000,DHA Phase 6, DHA Defence
52084491,House,"DHA Phase 7, DHA Defence, Lahore",64500000,20,6,6,31.483429,74.488935,5/16/2025,3225000,537500,DHA Phase 7, DHA Defence
52598675,House,"Canal Burg - Block A, Canal Burg, Lahore",40000000,10,5,5,31.4734184,74.24755765,5/16/2025,4000000,800000,Canal Burg - Block A, Canal Burg
52131795,House,"Central Park Housing Scheme, Lahore",18400000,5,3,4,31.321674,74.38086,5/16/2025,3680000,1226666.667,Central Park Housing Scheme,Central Park Housing Scheme
52483654,House,"DHA 11 Rahbar, Lahore",24000000,5,3,4,31.390645,74.252887,5/16/2025,4800000,1600000,DHA 11 Rahbar,DHA 11 Rahbar
52152412,House,"Central Park Housing Scheme, Lahore",17900000,5,3,4,31.321674,74.38086,5/16/2025,3580000,1193333.333,Central Park Housing Scheme,Central Park Housing Scheme
52337628,House,"Valencia Housing Society, Lahore",50000000,20,7,6,31.40537,74.257078,5/16/2025,2500000,357142.8571,Valencia Housing Society,Valencia Housing Society
52484839,House,"Valencia Housing Society, Lahore",39500000,10,5,6,31.40537,74.257078,5/16/2025,3950000,790000,Valencia Housing Society,Valencia Housing Society
52292154,House,"Valencia Housing Society, Lahore",67500000,20,5,6,31.40537,74.257078,5/16/2025,3375000,675000,Valencia Housing Society,Valencia Housing Society
52334765,House,"Valencia Housing Society, Lahore",62000000,20,7,7,31.40537,74.257078,5/16/2025,3100000,442857.1429,Valencia Housing Society,Valencia Housing Society
52336041,House,"Valencia Housing Society, Lahore",62000000,20,5,6,31.40537,74.257078,5/16/2025,3100000,620000,Valencia Housing Society,Valencia Housing Society
52348149,House,"Valencia Housing Society, Lahore",59500000,20,5,6,31.40537,74.257078,5/16/2025,2975000,595000,Valencia Housing Society,Valencia Housing Society
52436185,House,"Wapda Town, Lahore",39500000,10,5,6,31.434522,74.266148,5/16/2025,3950000,790000,Wapda Town,Wapda Town
51361242,House,"Paragon City, Lahore",19500000,6,3,4,31.534067,74.453945,5/16/2025,3250000,1083333.333,Paragon City,Paragon City
52598481,House,"Bahria Orchard, Lahore",15500000,5,3,5,31.317861,74.21814,5/16/2025,3100000,1033333.333,Bahria Orchard,Bahria Orchard
52048764,House,"Bahria Town - Sector E, Bahria Town, Lahore",32500000,10,5,6,31.363128,74.183328,5/16/2025,3250000,650000,Bahria Town - Sector E, Bahria Town
52363905,House,"Bahria Town - Sector C, Bahria Town, Lahore",28000000,10,5,6,31.374195,74.191482,5/16/2025,2800000,560000,Bahria Town - Sector C, Bahria Town
52363907,House,"Bahria Town - Sector C, Bahria Town, Lahore",31000000,10,5,6,31.378774,74.190316,5/16/2025,3100000,620000,Bahria Town - Sector C, Bahria Town
52444353,House,"Bahria Town - Sector D, Bahria Town, Lahore",19500000,5,3,4,31.374414,74.177749,5/16/2025,3900000,1300000,Bahria Town - Sector D, Bahria Town
52541558,House,"Park View City, Lahore",22000000,5,4,4,31.453414,74.202003,5/16/2025,4400000,1100000,Park View City,Park View City
52536904,House,"Lake City, Raiwind Road, Lahore",49500000,10,5,5,31.359647,74.253073,5/16/2025,4950000,990000,Lake City, Raiwind Road
52598414,House,"Al Rehman Garden Phase 2, Al Rehman Garden, Lahore",15500000,4,3,4,31.598824,74.228218,5/16/2025,3875000,1291666.667,Al Rehman Garden Phase 2, Al Rehman Garden
52536864,House,"Lake City, Raiwind Road, Lahore",84000000,20,5,6,31.363348,74.247837,5/16/2025,4200000,840000,Lake City, Raiwind Road
52537203,House,"Etihad Town, Raiwind Road, Lahore",27500000,5,4,4,31.447531,74.227791,5/16/2025,5500000,1375000,Etihad Town, Raiwind Road
52537140,House,"Lake City, Raiwind Road, Lahore",26500000,5,4,4,31.359647,74.253073,5/16/2025,5300000,1325000,Lake City, Raiwind Road
52537250,House,"DHA Phase 7, DHA Defence, Lahore",85000000,20,5,5,31.484893,74.472342,5/16/2025,4250000,850000,DHA Phase 7, DHA Defence
52537180,House,"Etihad Town, Raiwind Road, Lahore",27500000,5,4,4,31.447531,74.227791,5/16/2025,5500000,1375000,Etihad Town, Raiwind Road
52537158,House,"Lake City, Raiwind Road, Lahore",36500000,7,4,4,31.359647,74.253073,5/16/2025,5214285.714,1303571.429,Lake City, Raiwind Road
52537376,House,"DHA 9 Town, DHA Defence, Lahore",27500000,5,4,4,31.44082,74.438589,5/16/2025,5500000,1375000,DHA 9 Town, DHA Defence
52537285,House,"DHA Phase 8, DHA Defence, Lahore",59000000,10,5,5,31.494408,74.437666,5/16/2025,5900000,1180000,DHA Phase 8, DHA Defence
52554832,House,"Bahria Town - Sector F, Bahria Town, Lahore",22500000,5,4,4,31.352611,74.165168,5/16/2025,4500000,1125000,Bahria Town - Sector F, Bahria Town
52600811,House,"Model Town - Block C, Model Town, Lahore",310000000,54,6,6,31.492871,74.328074,5/16/2025,5740740.741,956790.1235,Model Town - Block C, Model Town
51971612,House,"Bahria Town - Overseas Enclave, Bahria Town, Lahore",25000000,5,3,5,31.37094612,74.16990394,5/16/2025,5000000,1666666.667,Bahria Town - Overseas Enclave, Bahria Town
52600780,Flat,"Awami Villas, Bahria Orchard, Lahore",5500000,5,2,2,31.31169387,74.20024628,5/16/2025,1100000,550000,Awami Villas, Bahria Orchard
52444962,House,"DHA 9 Town, DHA Defence, Lahore",39900000,8,4,5,31.44082,74.438589,5/16/2025,4987500,1246875,DHA 9 Town, DHA Defence
51971027,House,"Bahria Town - Sector E, Bahria Town, Lahore",29000000,5,3,5,31.362139,74.193592,5/16/2025,5800000,1933333.333,Bahria Town - Sector E, Bahria Town
52445434,House,"Zarrar Shaheed Road, Cantt, Lahore",13500000,3,4,4,31.546494,74.418863,5/16/2025,4500000,1125000,Zarrar Shaheed Road, Cantt
49500207,House,"Canal Valley, Main Canal Bank Road, Lahore",11800000,3,3,3,31.397176,74.170847,5/16/2025,3933333.333,1311111.111,Canal Valley, Main Canal Bank Road
52365347,House,"Ali Park, Cantt, Lahore",16500000,4,3,3,31.49858,74.40927,5/16/2025,4125000,1375000,Ali Park, Cantt
52077975,House,"DHA Phase 6, DHA Defence, Lahore",99000000,20,5,6,31.46752509,74.45884193,5/16/2025,4950000,990000,DHA Phase 6, DHA Defence
49121199,House,"Canal Garden, Lahore",31900000,10,6,6,31.393209,74.175897,5/16/2025,3190000,531666.6667,Canal Garden,Canal Garden
49119043,House,"Canal Garden, Lahore",15800000,5,5,5,31.393209,74.175897,5/16/2025,3160000,632000,Canal Garden,Canal Garden
52472519,House,"DHA Phase 6, DHA Defence, Lahore",135000000,40,6,7,31.471571,74.445906,5/16/2025,3375000,562500,DHA Phase 6, DHA Defence
52316244,House,"Bahria Town - Sector C, Bahria Town, Lahore",61000000,20,5,7,31.374195,74.191482,5/16/2025,3050000,610000,Bahria Town - Sector C, Bahria Town
52120447,Flat,"Bahria Town - Sector E, Bahria Town, Lahore",15000000,4,2,2,31.364887,74.186554,5/16/2025,3750000,1875000,Bahria Town - Sector E, Bahria Town
52532220,House,"Park View City, Lahore",21500000,5,4,4,31.453414,74.202003,5/16/2025,4300000,1075000,Park View City,Park View City
52532533,House,"Park View City, Lahore",23000000,5,4,4,31.453414,74.202003,5/16/2025,4600000,1150000,Park View City,Park View City
52286509,House,"Bahria Town - Sector C, Bahria Town, Lahore",59000000,20,5,7,31.374195,74.191482,5/16/2025,2950000,590000,Bahria Town - Sector C, Bahria Town
52587248,Flat,"Main Boulevard Gulberg, Gulberg, Lahore",13000000,9,3,3,31.493095,74.34758641,5/16/2025,1444444.444,481481.4815,Main Boulevard Gulberg, Gulberg
52550593,House,"Park View City, Lahore",25000000,5,4,4,31.453414,74.202003,5/16/2025,5000000,1250000,Park View City,Park View City
52587909,Flat,"Gulberg 3, Gulberg, Lahore",11000000,4,2,2,31.500775,74.344354,5/16/2025,2750000,1375000,Gulberg 3, Gulberg
52564837,House,"Park View City, Lahore",19500000,5,4,4,31.453414,74.202003,5/16/2025,3900000,975000,Park View City,Park View City
52134211,House,"Wapda Town Phase 1, Wapda Town, Lahore",39000000,10,5,7,31.430421,74.267721,5/16/2025,3900000,780000,Wapda Town Phase 1, Wapda Town
52446680,Flat,"Defence Raya, DHA Defence, Lahore",89000000,10,3,3,31.469155,74.470553,5/16/2025,8900000,2966666.667,Defence Raya, DHA Defence
52365381,House,"Mehrabad, Lahore",19800000,5,4,4,31.502802,74.407078,5/16/2025,3960000,990000,Mehrabad,Mehrabad
52601570,House,"Johar Town Phase 2, Johar Town, Lahore",27000000,5,5,6,31.469358,74.274049,5/16/2025,5400000,1080000,Johar Town Phase 2, Johar Town
52601546,House,"Rail Town (Canal City), Lahore",22500000,8,5,6,31.43690184,74.20334441,5/16/2025,2812500,562500,Rail Town (Canal City),Rail Town (Canal City)
52501552,House,"Wapda Town Phase 1, Wapda Town, Lahore",36000000,10,4,5,31.430421,74.267721,5/16/2025,3600000,900000,Wapda Town Phase 1, Wapda Town
52600888,House,"Bahria Orchard Phase 2, Bahria Orchard, Lahore",22500000,8,5,6,31.320797,74.203611,5/16/2025,2812500,562500,Bahria Orchard Phase 2, Bahria Orchard
52479820,House,"Al Rehman Garden Phase 2, Al Rehman Garden, Lahore",13500000,4,3,5,31.598824,74.228218,5/16/2025,3375000,1125000,Al Rehman Garden Phase 2, Al Rehman Garden
52592821,House,"Bahria Orchard Phase 1, Bahria Orchard, Lahore",38500000,10,5,6,31.319438,74.219635,5/16/2025,3850000,770000,Bahria Orchard Phase 1, Bahria Orchard
52598873,House,"Bahria Nasheman, Lahore",13000000,5,3,4,31.320354,74.403441,5/16/2025,2600000,866666.6667,Bahria Nasheman,Bahria Nasheman
52510231,House,"Valencia Housing Society, Lahore",119900000,48,3,4,31.40537,74.257078,5/16/2025,2497916.667,832638.8889,Valencia Housing Society,Valencia Housing Society
52559394,House,"Park View City, Lahore",13000000,5,2,2,31.453414,74.202003,5/16/2025,2600000,1300000,Park View City,Park View City
51979775,Flat,"Shah Jamal, Lahore",5799000,1,1,1,31.528032,74.330063,5/16/2025,5799000,5799000,Shah Jamal,Shah Jamal
52571325,House,"Park View City, Lahore",23000000,5,4,4,31.453414,74.202003,5/16/2025,4600000,1150000,Park View City,Park View City
52598785,House,"Bahria Orchard, Lahore",14500000,5,3,4,31.317861,74.21814,5/16/2025,2900000,966666.6667,Bahria Orchard,Bahria Orchard
